Hey Jimi,Depart
Hey Joe,Brad Mehldau Trio
Hey Joe,Mr. Blue and The Tight Groove
Hey Look Me Over,Tom Gäbel
Hey Santa Claus,Moonglows
Hey There,Kai Winding
Hey There,Myra Taylor
"Hi, Hi, Hi",John Pizzarelli
Hickory & Cognac Streets,Ellis Marsalis & Jonathan Batiste
Hide Nor Hair,Lou Rawls
Hi-Fi,Hans Koller
High Class Baby,"Eddie ""Cleanhead"" Vinson"
High Degree,Professor Cunningham And His Old School
"High Hat, Trumpet, And Rhythm",Bria Skonberg
High Maintenance,Big Band Liechtenstein
High Night (Alta noite),Till Brönner feat. Melody Gardot
High Society Calypso,Lillian Boutte
High Wire (The Aerialist),Claude Diallo Situation
Higher Ground,Nathan East feat. Kirk Whalum
Hip Tip,Toughest Tenors
Hippie,Wolfgang Haffner
Hippology,Ronnie Earl & The Broadcasters
Hipsters Hop,Echoes Of Swing
Hiram's Boogie Woogie,Thomas Scheytt & Hiram Mutschler
Hired Slave,Mr. Blue and The Tight Groove
His Eye Is On A Sparrow,Sandy Patton & Martin Jufer
His Eye Is On The Sparrow,James Morrison
His Eye Is on the Sparrow,John Scofield
His Name,Joe McBride And The Texas Rhythm Club
Historia De Un Amor,Diego El Cigala
Historia De Un Amor,"Haens'che Weiss & Valentin ""Vali"" Mayer"
Historia De Un Amor,Richard Galliano
"Hit That Jive, Jack!",Voice Meets Piano
Hit The Road Jack,"David ""Fathead"" Newman"
Hit The Road Jack,Joshua Redman
Hit The Road Jack,Maceo Parker & WDR Big Band Cologne
Hit The Road Jack,Ray Charles
Hit The Road Jack,Sheila Raye Charles
Hit The Road Jack,Shirley Horn
Hit The Road To Dreamland,Dr. John
Hit The Road To Dreamland,Jane Monheit
Hittin' The Jug,Plas Johnson
Ho!,Oliver Nelson with Joe Newman
Hobbylog,Chet Baker
Hoboken,Moritz Peter Quartet
Hodge Podge,Full Steam Jazzband
Hodge Podge,Johnny Hodges & Wild Bill Davis
Holding Back The Years,Jimmy Scott
Holding Back The Years,Othella Dallas
Holiday Flight,Art Pepper Quartet
Hollow Rain,Vendredi Soir Swing
Holy Land,Alexandre Huber Trio
Home,Asita Hamidi's Bazaar
Home,Benny Bailey
Home,Dino Saluzzi
Home,Lucien Barbarin
Home For The Holidays (There's No Place Like),Barry Manilow
Home Lovin' Man,Eric Bibb
Homeboy,Fred Wesley
Homeland,Eivind Austad Trio
Homeless,Manu Dibango feat. Ray Lema
Hometown Blues,Curtis Stigers
Hometown Blues,True Blue
Hommage à Hojok,"Haens'che Weiss & Valentin ""Vali"" Mayer"
Honest I Do,Aretha Franklin
Honey Chile Jump,Sam Burckhardt
Honey In The Honeycomb,Curtis Fuller
Honey Pie,In Mission Of Tradition
Honey Pie,John Pizzarelli Trio & Don Sebesky New York All-Star Big Band
Honeymoon Blues,Chris Conz
Honeysuckle Rose,Anita O'Day & Benny Goodman
Honeysuckle Rose,Buddha's Gamblers Quartett
Honeysuckle Rose,Ella Fitzgerald & The Count Basie Orchestra
Honeysuckle Rose,Eva Cassidy
Honeysuckle Rose,Krapf
Honeysuckle Rose,Les Amis du Jazz de Cortaillod feat. Florence Chitacumbi
Honeysuckle Rose,Maurice Imhof
Honeysuckle Rose,Only Blue Stompers
Honeysuckle Rose,Rossano Sportiello
Honeysuckle Rose,Stochelo Rosenberg & Romane
Honeysuckle Rose,Swing Makers
Honeysuckle Rose,Teddy Wilson / Isla Eckinger / Peter Giger
Honky Tonk,"Clarence ""Gatemouth"" Brown"
Honky Tonk,Monty Alexander
Honky Tonk Train Blues,Wolverines Jazz Band feat. Ralph Sutton
Hoochie Coochie Woman,Irene Zwahlen
Hootie Blues,"Clarence ""Gatemouth"" Brown"
Hootie's Christmas Baby,Jim Galloway
Hootin' 'n' Tootin',Fred Jackson
Horace,Fourplay
Horacio,Lyambiko
Hot Barbecue,Jack McDuff
Hot Cat Shuffle,Silvan Zingg
Hot Dig A Dee,Elsie Bianchi
Hot Lips,Robi Weber Quartet
Hound Dog,Big Mama Thornton
House Of The Rising Sun,Alex Carreri
House Of The Rising Sun,"John ""Papa"" DeFrancesco"
House Of The Rising Sun,Othella Dallas
How About You,Antti Sarpila Quartet
How About You,Bodil Niska
How About You,"Philipp ""Phil"" Rellstab"
How About You,Vincenc Kummer
How Can You Lose?,Art Pepper Quintet
How Can You Lose?,Benny Carter
How Can You Lose?,Benny Carter
How Come U Don't Call Me Anymore,Joshua Redman
How Come You Do Me Like You Do,Leroy Jones
How Come You Do Me Like You Do,Mark Brooks
How Could You Do A Thing Like That To Me,Carol Sloane
How Could You Do A Thing Like That To Me,Eddie Thompson
How Deep Is The Ocean,Blue Mitchell
How Deep Is the Ocean,Bobby Jaspar
How Deep Is the Ocean,Dena DeRose
How Deep Is The Ocean,Les Amis du Jazz de Cortaillod feat. Florence Chitacumbi
How Deep Is The Ocean,Miles Davis
How Deep Is The Ocean,Organ-X Plus
How Deep Is The Ocean,Robert Lakatos Trio
How Deep Is The Ocean,Trio Frank Roberscheuten
How Deep Is Your Love,Ladwig's Horns & Beat
How Did You Feel The Morning After,Ray Charles
How Do You Keep The Music Playing,Norman Simmons
How High The Moon,All Standard Guitars & Estella Benedetti
How High The Moon,Joe Lovano & The Ray Brown Trio
How High The Moon,P.S. Corporation
How High The Moon,Stéphane Grappelli & Stuff Smith
How High The Moon,Swing Makers feat. Hazy Osterwald
How High The Moon,Tommy Flanagan Trio
How I Got Over,Esther Marrow And The Harlem Gospel Singers
How I Love Jesus,Richard Broadnax And The Zion Gospel Singers
How I Wish (Ask Me Now),Carmen McRae
How Insensitive,DRS Band
How Insensitive,Jazz Club Trio - Plus
How Insensitive,Swiss Jazz Orchestra
How Insensitive (Insensatez),Rosa Passos & Ron Carter
How Little We Know,Freddy Cole
How Little We Know,Houston Person
How Long Blues,Ann Rabson & Bob Margolin
How Long Blues,Jimmy Yancey
How Long Blues,Philippe Pilon Quartet
How Long Has This Been Goin' On,Herbert Swoboda Quintett
How Long Has This Been Going On?,Dena DeRose
How Long Has This Been Going On,Dorothy Dandridge
How Long Has This Been Going On?,Ray Charles & Count Basie Orchestra
How Long Has This Going On,Georgie Fame
How Long How Long Blues,Henri Chaix Trio
How Long Was It Going To Take,Pat Carey's Jazz Navigators
How My Heart Sings,Jimmy Raney & Doug Raney
How Sweet It Is,Sammy Nestico And The SWR Big Band
How Will I Know?,Mary Louise Knutson
Hucklebuck / Now's The Time,Cornell Dupree
Hugo Bossa,Simon Wyrsch
Human Nature,Miles Davis
Humoresque,JCT All Stars
Hungaria,Erich Nussbaum
Hunt And Peck,Earl Bostic
Hurry Home,Dakota Staton
Hurry Up Sundown Let Tomorrow Come,Barbara Dane with Kenny Whitson Quartet
Hush A Bye,Scafusia Jazzband SJB
Hushabye,Monty Sunshine
Hymn To Freedom,"Heinz Bucher, Urs Kälin and Jürg Voney"
Hymn To Freedom,Newcastle Jazz Band
Hymn To Freedom,Piccadilly Six + One
Hymn To Freedom / The Fallen Warrior,Oscar Peterson Big 4
I Ain't Foolin',Bud Powell
I Ain't Got Nobody,Larry Vuckovich
I Ain't Got Nobody,Louis Mazetier
I Ain't Got Nobody,Ruby Braff & Ralph Sutton
I Ain't Got Nothin But The Blues,Georgie Fame
I Ain't Got Nothin' But The Blues,Lou Rawls
I Almost Lost My Mind,Albert King
I Am A Fool To Want You [= I'm...],Eric Le Lann
I Am In Love,John Colianni Quartet
I Ate Up The Apple Tree,Dr. John & Randy Newman
I Believe In You,Sinatra Tribute Band & Max Neissendorfer
I Believe My Baby Got A Mojo,Lester Davenport
I Can Make It Thru The Days (But Oh Those Lonely Nights),Ray Charles
I Can Make That Happen,Johnnie Bassett
I Can See Clearly Now,Holly Cole Trio
I Can't Be Bothered,Hugh Coltman
"I Can't Believe It (Ich kann's nicht fassen, nicht glauben)",Lia Pale
I Can't Believe That You're In Love With Me,Angela Hagenbach
I Can't Believe That You're In Love With Me,Art Pepper
I Can't Believe That You're In Love With Me,Duke Robillard
I Can't Believe That You're In Love With Me,Johnny Hodges Quintet
I Can't Believe That You're In Love With Me,Terrie Richards Alden
I Can't Escape From You,Dena DeRose
I Can't Get Started,Carmen McRae
I Can't Get Started,Clifford Adams
I Can't Get Started,René Scholl Jazztet
I Can't Get Started,Susie Arioli feat. Jordan Officer
I Can't Give You Anything But Love,Ben Webster / Teddy Wilson / Isla Eckinger / Peter Giger
I Can't Give You Anything But Love,Diana Krall & Russell Malone
I Can't Give You Anything But Love,Geo Voumard Sextette
I Can't Give You Anything But Love,Hot Club de Surprise
I Can't Give You Anything But Love,Red Garland
I Can't Give You Anything But Love,Stéphane Grappelli
I Can't Give You Anything But Love,Swinghouse Septet
I Can't Give You Anything But Love,Tremble Kids
I Can't Stop Loving You,Diane Schuur And B. B. King
I Can't Stop Loving You,Grant Green
I Changed The Rules,Peter Cincotti
I Concentrate On You,Keith Saunders Trio
I Concentrate On You,Rebecca & The Sophistocats
I Could Have Danced All Night,Frank Sinatra & Billy May and His Orchestra
I Could Write A Book,Dennis Rowland
I Could Write A Book,Dinah Washington
I Could Write A Book,Ernestine Anderson
I Could Write A Book,George Benson
I Could Write a Book,Miles Davis Quintet
I Could Write A Book,Randy Johnston
I Couldn't Have Loved You More,Bobby Shew
I Cover The Waterfront,Brass Joy
I Cover The Waterfront,Sonny Clark
I Cried For You,Camelia Todorovawith The Big Band At Bulgarian National Radio
I Cried For You,P. J. Perry
I Cried Last Night,Charles Brown
I Didn't Know About You,Johnny Guarnieri
I Didn´t Know What Time It Was,"Andrea Motis, Ignasi Terraza, Josep Traver & Joan Chamorro"
I Didn't Know What Time It Was,Cécile McLorin Salvant
I Didn't Know What Time It Was,Claudio Filippini Trio
I Didn't Know What Time It Was,Morgenthaler & Solimine
I Didn't Know What Time It Was,Sarah Vaughan
I Do It My Way,Noëmi DeBora
I Don't Know,Bobby Jones
I Don't Know Enough About You,Diana Krall
I Don't Know Enough About You,Maria Muldaur
I Don't Know Enough About You,Paul Carrack
I Don't Know Much About Love,Bill Doggett
I Don't Wanna Be Kissed,Joey DeFrancesco
I Don't Wanna Be Saved,Vaena's Project
I Don't Want To Set The World On Fire,Chris Cheek Quartet
I Don't Want To Walk Without You,Bill von Arx Orchestra
"I Don't Want Your Money, Honey",Alex Schultz feat. Lynwood Slim
I Don't Worry About A Thing,Jeff Golub & Marc Cohn
I Don't Worry About A Thing,Mose Allison
I Double Dare You,New York All-Stars
I Dream Too Much,Norma Winstone
I Fall In Love Too Easily,Bert Joris Quartet
I fall in love too easily,Chet Baker
I Fall In Love Too Easily,Dusko Goykovich And The International Jazz Orchestra
I Fall In Love Too Easily,Peter Candiotto Quartet
I Fall In Love Too Easily,Warren Vaché
I Feel A Sin Coming On,Shemekia Copeland
I Feel Fine / Sidewinder,John Pizzarelli
I Feel For You,Martin Lechner
I Feel It Like You,Malia / Boris Blank
I Feel Pretty,Elsie Bianchi
I Feel Pretty,Sarah Vaughan
I Feel So Smoochie,Kurt Elling
I Found A New Baby,Dick Hafer Quartet
I Found A New Baby,Philippe Pilon Quartet
I Found Love,Denzal Sinclaire
I Found The Turnaround (The Turnaround),Karrin Allyson
I Get A Kick Out Of You,Billie Holiday
I Get A Kick Out Of You,Frank Sinatra
I Get A Kick Out Of You,Louis Armstrong & Oscar Peterson
I Get Ideas (Adios Muchachos),Louis Armstrong & Sy Oliver Orchestra
I Go By Feel,Kenny Neal
I Got A Gal For Every Day In The Week,"The Blue Flagships feat. Jimmy ""T99"" Nelson"
I Got A Mind To Tell You,Spencer Day
I Got A Woman,The Glorious Three
I Got Dreams To Remember,Bluesbox
I Got It Bad (And That Ain't Good),André Villéger & Philippe Milanta
I Got It Bad And That Ain't Good,Eric Reed
I Got Myself A Happy Song,Randy Crawford
I Got Plenty O'Nuttin',Ella Fitzgerald And Louis Armstrong
I Got Plenty O'Nuttin,Shirley Horn
I Got Rhythm,Buddha Scheidegger & Mike Goetz
I Got Rhythm,Giorgio Meuwly
I Got Rhythm,Roof Groove Big Band
I Got Rhythm,Sarah Vaughan
I Got Rhythm,Trudy Desmond
I Got Rhythm,Wim's Jazz Express
I Got Rhythm,Wolverines Jazz Band & Ralph Sutton
I Got The Blues,Otis Rush
I Got You (I Feel Good),Joshua Redman
I Gotta Right To Sing The Blues,Toots Thielemans & Beth Hart
I Guess I'll Have To Change My Plans,Art Tatum
I Had A Ball,Ivan Paduart Trio
I Had The Craziest Dream,Dave Pell Octet
I Hadn't Anyone Till You,Erroll Garner
I Have No Reason To Love You Anymore,Nico Brina
I Haven't Changed A Thing,Catherine Russell
I Hear A Rhapsody,"Swiss Youth Jazz Orchestra feat. Ryan Quigley, Marques Young, Jeremy Monteiro & Rudi Engel"
I Hear Music,Chuck Redd
I Hear Music,Hampton Hawes
I Hear Music,Oscar Peterson
I Hear Music,Shaunette Hildabrand
I Idolize You,Lizz Wright
I Just Can't See For Lookin',George Shearing Trio
I Just Found Love,VR Smith
I just found out about love,Diane Schuur
I Just Found Out About Love,Shirley Horn
I Just Got Back In Town,Virginie Teychené
I Just Wanna Make Love To You,Christina Elisabeth Jaccard
I Just Wanna Make Love To You,Jimmy Smith & Etta James
I Just Want To Make Love To You,Guilty
I Just Want to Sing,Dorothy Donegan
I Know,B. B. King
I Know It Was The Blood,Eric Reed
I Know Why And So Do You,Dave Pell Octet
I Left My Heart In San Francisco,Dayna Stephens
I Left My Heart In San Francisco,Ralph Sharon Trio
I Let A Song Go Out Of My Heart,Barney Kessel
I Let A Song Go Out of My Heart,Chuck Hedges
I Let A Song Go Out Of My Heart,Ernestine Anderson
I Let A Song Go Out Of My Heart,Rosemary Clooney & Duke Ellington Orchestra
I Let A Song Go Out Of My Heart,Thelonious Monk
I Let A Song Go Out Of My Heart,Toots Thielemans
I Let A Song Go Out Of My Heart,"Werner ""Wieni"" Keller Trio"
I Like Me When I'm With You,Karen Marguth
I Lob You,Alain Guyonnet Big Band
I Love A Piano,Tony Bennett
I Love Being Here with You,Bette Midler & Barry Manilow
I Love Being Here With You,Ernestine Anderson
I Love Being Here With You,Ernestine Anderson
I Love My Man,Jazz Live Trio with Miriam Klein
I Love Paris,Cal Tjader
I Love Paris,Charlie Shavers
I Love Paris,Dunstan Coulber Quartet
I Love Paris,Karrin Allyson
I Love Paris,Manu Dibango
I Love Paris,Sachal Vasandani
I Love The Winter Weather / I've Got My Love To Keep Me Warm (Medley),Jane Monheit
I Love To Be Loved By You,Philipp Fankhauser
I Love You,Big Band Liechtenstein
I Love You,Chuck Hedges Quartet
I Love You,Dan Barrett Quartet
I Love You,Derek Smith
I Love You,Johnny Varro
I Love You,Oscar Peterson & Ernie Wilkins Orchestra
I Love You Porgy,Malia
"I Love You, Samantha",Joe Cohn
I Loved Another Woman,Henrik Freischlader Band
I Loves You Porgy,Arturo Sandoval
"I Loves You, Porgy",Joe Henderson
"I Loves You, Porgy",Nina Simone
I May Be Wrong,Till Brönner
I May Be Wrong (But I Think You're Wonderful),Jazz Connexion
I Must Have That Man,Marty Grosz And His Swinging Fools
I Need To See You Again,Natalia M. King
I Never Knew,Benny Goodman Trio
I Never Knew,Count Basie & Zoot Sims
I Never Knew,Paolo Alderighi / Stephanie Trick
I Never Know,Ernst Höllerhagen Quartet
I Never Saw A Better Day,Louis Armstrong & Hal Mooney's Orchestra
I Only Have Eyes For You,Claire Martin with Kenny Barron
I Only Have Eyes For You,Martin Breinschmid & The Radio Kings
I Only Have Eyes For You,Michael Bublé
I Put A Spell On You,Jaime Nanci & The Blueboys
I Put A Spell On You,Nina Simone
I Put A Spell On You,Tab Benoit with Kenny Neal
I Remember Clifford,Art Blakey's Jazz Messengers
I Remember Clifford,Benny Golson Tribute Trio
I Remember Clifford,Clark Terry & Max Roach
I Remember Clifford,Elsie Bianchi Trio
I Remember Clifford,Hazy Osterwald
I Remember Clifford,Pepe Lienhard Big Band
I Remember Jakob,Jazzgroup Udo Fink im Trio
I Remember Jimmy Yancey,Marc's Boogie
I Remember OP,Oliver Jones & Hank Jones
I Remember You,Bobby Jaspar
I Remember You,Charlie Parker
I Remember You,Coleman Hawkins
I Remember You,Don Fagerquist
I Remember You,George Robert & Dado Moroni
I Remember You,Jazzmeia Horn
I Remember You,Sonny Stitt
I Remember You,Tal Farlow
I Saw Mommy Kissing Santa Claus,Bill Evans
I Saw Mommy Kissing Santa Claus,Sad Pumpkins
I Saw Mommy Kissing Santa Claus (J'ai vu maman embrasser le Père Noël),Trio Lorraine Desmarais & Jean-Pierre Zanella
I Saw Stars,Art van Damme
I Saw Stars,Freddy Cole
I Saw Stars,Hot Strings feat. Ray Everitt
I Saw Three Ships,Nat King Cole
I Say A Little Prayer,Aretha Franklin
I Should Care,Johnny Griffin
I Should Care,Saxophone Connection
I Stepped In Quicksand,Charles Brown
I Still Get Jealous,Louis Armstrong
I Surrender Dear,Buddha's Gamblers
"I Surrender, Dear",Coleman Hawkins And His Orchestra
I Surrender Dear,Dunstan Coulber Quartet
I Surrender Dear,Johnny Pate
"I Surrender, Dear",Red Hot Peppers
I Think It's Going To Rain Today,Markusphilippe
I Think It's Going To Rain Today,Norah Jones
I Think Of It,Dino Saluzzi
I Thought About You,Conny Riebli
I Thought About You,Danny Moss Quartet
I Thought About You,Dylan Cramer
I Thought About You,Githe Christensen Quintett
I Thought About You,Joey De Francesco
I Thought About You,Keith Jarrett Trio
I Thought About You,Tove Lise Falch
I Told Santa Claus,Roomful Of Blues
I Try,Ines Reiger & Jörg Seidel Swing Trio
I Used To Be Colorblind,Jane Monheit
I Used To Love You,Nat King Cole Trio
I Waited For You,Benny Green
I Waited For You,Milt Jackson
I Waited For You,Steve Kuhn
I Wake Up Screaming Dreaming Of You,Nat King Cole Trio
I Walk With Music,Bill Charlap Trio
I Wanna Be Around,Harry Allen Quintet
I Wanna Be Around,Michael Bublé
I Wanna Be Like You,Vera Kaa
I Wanna Be Loved By You,Joe And Dave
I Wanna Hear Swing Songs,American Jazz Orchestra
I Wanna Little Girl Like Mama,Jan Jankeje feat. Doc Cheatham
I Want A Little Girl,Dorothy Donegan
I Want a Little Girl,Jay McShann
I Want A Little Girl,Milt Buckner Trio
I Want A Little Girl,Oscar Klein Quartet
I Want A Little Girl,Saints Jazz Band
I Want A Little Sugar In My Bowl,Ina Forsman
I Want A Little Sugar in My Bowl,Nina Simone
I Want My Baby For Christmas,Jimmy Liggins And His Drops Of Joy
I Want To Be A Sideman,Dave Frishberg
I Want To Spend Christmas With You,Roomful Of Blues
I Want To Ta Ta You Baby,Boris Pilleri's Jammin'
I Want To Tell You 'Bout That,McCoy Tyner & Stanley Clarke
I Want You - Nataraj,Devi Reith
I Was A Little Too Lonely,Nat King Cole And His Trio
I Was Doing All Right,Virginie Teychené
I Was Doing All Right,Barbara Morrison
I Was Doing All Right,Becky Kilgore And The John Sheridan & His Dream Band
I Was Doing All Right,Stan Getz And The Oscar Peterson Trio
I Was Doing Alright,Frank Roberscheuten Hiptett
I Was Made For Loving You,Nubya
I Was So Young (You Were So Beautiful),Bill Charlap
I Was Wrong,Freddy Cole
I Will,John Scofield
I Will Be Here,Steven's 19 Big Band
I Will See You,Sam Burckhardt
I Will Wait For You,Charito
I Will Wait For You,Laura Fygi And Michel Legrand
I Wish,KonFusion
I Wish I Knew,Blue Mitchell
I Wish I Knew,Harper Brothers
I Wish I Knew,John Coltrane Quartet
I Wish I Knew,Martin Albrecht Quartet
I Wish I Knew,Silvano Bazan Trio
I Wish I Knew How It Would Feel To Be Free,Nina Simone
I Wish I Were In Love Again,Ruby Braff - George Barnes Quartet
I Wish I Were Twins,Bernd Lhotzky & Chris Hopkins
I Wish You Love,Charly Antolini Jazz Power
I Wish You Love,Chet Baker
I Wish You Love,Gabriela Tanner
I Wish You Love,The Miriam Dee Band
I Wish You Love,Tony DeSare
I Wish You Love (orig.: Que reste-t-il de nos amours?),Paul Kuhn Trio
I Wished On The Moon,Billie Holiday
I Wished On The Moon,Ken Peplowski Tenor Sax Quartet
I Wonder,Etta Jones
I Wonder,Lou Rawls
I Wonder,Melissa Morgan
I Wonder Why,Lazy Poker Blues Band
I Won't Dance,Bobby Jaspar
I Won't Dance,Ella Fitzgerald & Louis Armstrong
I Won't Dance,Jazzburgers & Annetta Zehnder
I Won't Dance,Mark Elf
I Would Do Anything For You,Tommy Newsom
I Would Do Most Anything For You,Pete York Jazz All Stars
I Wouldn't Be A Man,Kirk Whalum feat. Mike Reid
Icarus' Flight,Stewy von Wattenwyl Trio
Ich steh an deiner Krippen hier,Nils Landgren
I'd Go Back Home,Dakota Staton
I'd Rather Drink Muddy Water,Freda Payne
If Dreams Come True,Charly Antolini
If Dreams Come True,Dave McKenna / Scott Hamilton / Jake Hanna
If Dreams Come True,John Pizzarelli & George Shearing Quintet
If Dreams Come True,Johnny Varro
If Dreams Come True,"Michael ""Mike"" Goetz"
If Ever I Would Leave You,Buddy Montgomery
If I Can Just Make It Into Heaven,Ray Bryant
If I Could,Stefan Scaggiari
If I Could Be With You One Hour Tonight,Benny Carter
If I Could Be With You One Hour Tonight,Earl Hines
If I Could Be With You One Hour Tonight,Milt Buckner
